Unnamed: 0,lt,sts,obj,cnt,nms,razm,obn,okn,classification
895,329100021821000030,Подача заявок,Ремонт электронного оборудования,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","1 750 000,00 ₽",19.04.2021,19.04.2021,27.04.2021,Услуга
896,329100021821000029,Подача заявок,Техническое обслуживание и текущий ремонт трансформаторных подстанций,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","100 000,00 ₽",16.04.2021,16.04.2021,27.04.2021,Услуга
897,329100021821000028,Подача заявок,Капитальный ремонт системы отопления и горячего водоснабжения,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","2 025 776,00 ₽",16.04.2021,16.04.2021,27.04.2021,Услуга
898,829100002121000041,Подача заявок,"Оказание  услуг по разработке технологических решений на размещение оборудования ФГБУ «413 ВГ» Минобороны России, Филиала № 4 (г. Ахтубинск),  поликлиники г. Знаменск (г. Знаменск), Астраханской области.","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","334 666,66 ₽",16.04.2021,16.04.2021,26.04.2021,Работа
899,329100018321000017,Подача заявок,Поставка термометров медицинских цифровых,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","44 846,70 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
900,329100018321000016,Подача заявок,Поставка облучателей-рециркуляторов бактерицидных,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","99 675,30 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
901,329100018321000015,Подача заявок,Поставка канцелярских скоб для степлера,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","29 458,00 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
902,329100018321000014,Подача заявок,Поставка канцелярского скотча,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","61 082,00 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
903,329100018321000013,Подача заявок,Поставка штемпельной краски,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","4 942,00 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
904,329100018321000012,Подача заявок,Поставка блоков для записей,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","54 150,00 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
905,829100002121000040,Подача заявок,Поставка наборов базовых для внутривенных вливаний для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","2 077 740,00 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
906,829100002121000039,Подача заявок,Поставка лекарственных препаратов для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","779 308,50 ₽",13.04.2021,13.04.2021,21.04.2021,Товар
907,829100002121000038,Подача заявок,"Поставка лекарственных препаратов (МНН: Аминокислоты для парентерального питания + Прочие препараты [Жировые

эмульсии для парентерального питания +Декстроза + Минералы]) для обеспечения работы ФГБУ «413 ВГ» Минобороны России.","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","850 986,00 ₽",09.04.2021,09.04.2021,19.04.2021,Товар
908,829100002121000037,Подача заявок,Поставка лекарственного препарата (МНН: Левофлоксацин) для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","1 987 750,00 ₽",09.04.2021,09.04.2021,19.04.2021,Товар
909,829100002121000036,Подача заявок,Поставка лекарственного препарата (МНН: Инозин + Никотинамид + Рибофлавин + Янтарная кислота) для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","172 230,00 ₽",09.04.2021,09.04.2021,19.04.2021,Товар
910,829100002121000035,Подача заявок,Поставка лекарственного препарата (МНН: Меропенем)  для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","878 176,00 ₽",09.04.2021,09.04.2021,19.04.2021,Товар
911,829100002121000033,Подача заявок,Поставка лекарственного препарата (МНН: Гепарин натрия) для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","1 372 316,00 ₽",08.04.2021,08.04.2021,16.04.2021,Товар
912,829100002121000032,Подача заявок,Поставка лекарственного препарата (МНН: Цефтриаксон) для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","1 732 900,00 ₽",08.04.2021,08.04.2021,16.04.2021,Товар
913,829100002121000034,Подача заявок,Поставка лекарственного препарата (МНН: Амоксициллин + Клавулановая кислота) для обеспечения работы ФГБУ «413 ВГ» Минобороны России.,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","1 181 950,00 ₽",08.04.2021,08.04.2021,16.04.2021,Товар
914,329100021821000023,Подача заявок,Поставка источников питания,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","858 000,00 ₽",02.04.2021,07.04.2021,15.04.2021,Товар
915,329100021821000027,Подача заявок,Оказание  услуг по дератизации помещений,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","150 000,00 ₽",07.04.2021,07.04.2021,16.04.2021,Услуга
916,329100021821000026,Подача заявок,Поставка контрольного пункта,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","670 339,68 ₽",02.04.2021,02.04.2021,12.04.2021,Товар
917,329100021821000025,Подача заявок,Поставка запасных частей к дорожно-строительной технике,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","556 146,00 ₽",02.04.2021,02.04.2021,12.04.2021,Товар
918,329100021821000024,Подача заявок,Поставка элементов оградительного забора,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","2 200 000,00 ₽",02.04.2021,02.04.2021,12.04.2021,Товар
919,329100021821000022,Подача заявок,Поставка элементов питания типа АА,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","40 000,00 ₽",01.04.2021,01.04.2021,12.04.2021,Товар
920,329100018321000011,Подача заявок,Поставка медицинского набора оториноларингологического одноразового стерильного,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","138 990,00 ₽",31.03.2021,31.03.2021,08.04.2021,Товар
921,329100018321000010,Подача заявок,Поставка смотровых перчаток,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","144 350,00 ₽",31.03.2021,31.03.2021,08.04.2021,Товар
922,329100018321000009,Подача заявок,Поставка дезинфицирующих средств,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","128 024,20 ₽",31.03.2021,31.03.2021,08.04.2021,Товар
923,829100002121000030,Подача заявок,Поставка  перчаток медицинских для обеспечения работы ФГБУ «413 ВГ» Минобороны России,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","8 415 700,00 ₽",29.03.2021,31.03.2021,08.04.2021,Товар
924,829100002121000031,Подача заявок,"Поставка  цемента костного, содержащего лекарственные средства для обеспечения работы ФГБУ «413 ВГ» Минобороны России.","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""413 ВОЕННЫЙ ГОСПИТАЛЬ"" МИНИСТЕРСТВА ОБОРОНЫ РОССИЙСКОЙ ФЕДЕРАЦИИ","369 768,00 ₽",29.03.2021,29.03.2021,06.04.2021,Товар
925,329100018321000008,Подача заявок,Поставка канцелярских товаров из картона,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","7 233,00 ₽",26.03.2021,26.03.2021,05.04.2021,Товар
926,329100018321000007,Подача заявок,Поставка ниток для прошивки документов,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","65 467,00 ₽",26.03.2021,26.03.2021,05.04.2021,Товар
927,329100018321000006,Подача заявок,Поставка канцелярских товаров из пластика,"ФЕДЕРАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ВОЕННЫЙ КОМИССАРИАТ ВОЛГОГРАДСКОЙ ОБЛАСТИ""","120 459,38 ₽",26.03.2021,26.03.2021,05.04.2021,Товар
928,329100021821000021,Подача заявок,"Оказание услуг по техническому обслуживанию систем (средств, установок) обеспечения пожарной безопасности зданий и сооружений для обеспечения государственных нужд","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ПОГРАНИЧНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ""","540 909,65 ₽",25.03.2021,25.03.2021,27.04.2021,Услуга
